,Country,Year,CO2 Emmissions (Kilo Ton),Expenditure on defense,Expenditure on economic affairs,Expenditure on education,Expenditure on environment protection,Expenditure on general public services,Expenditure on health,Expenditure on housing & community amenities,Expenditure on public order & safety,"Expenditure on recreation, culture, & religion",Expenditure on social protection
139,Cyprus,2002,7022.305,5.18832456080388,12.1265978535785,14.9748217011871,0.631166404630073,21.5644723950145,7.71526875840226,5.79898375373117,5.0470526579625,2.61353020256568,24.3397817121243
140,Cyprus,2001,6846.289,5.00397140587768,12.892176330421,14.8257545671168,0.670174741858618,22.4409253375695,7.49602859412232,5.62202144559174,5.05361397934869,2.58637807783956,23.4089555202542
141,Cyprus,2000,6930.63,4.54732341090371,12.4962311213442,15.078255625908,0.624948606200148,23.2601485623441,7.13482992078502,5.61357344516624,5.19694104103281,2.44223336896637,23.6055148973495
142,Czechia,2014,96475.103,1.65176436601116,14.8059126259382,12.0696051063588,2.45409212324682,11.0108323001485,17.9186532449299,2.01260394313672,3.9912851360357,3.22495926534266,30.8602918888516
143,Czechia,2013,98675.303,1.8048769848194,13.7772180844713,12.0180872264416,2.38011874477679,10.9257477798492,17.9864357281268,1.94228755889025,4.10372030232622,3.2024010689785,31.8591065213199
144,Czechia,2012,101029.517,1.81799841710765,13.8132297876397,11.3220033121025,2.98144646210259,14.1936005923653,17.3846583590683,1.59259144307019,3.8558614680994,3.06945882373806,29.9691513347064
145,Czechia,2011,106907.718,2.06772835311742,14.9630785447307,11.7760009964122,2.98335507218799,10.1458752109015,17.8703187942489,2.04795003177217,4.12029140444534,3.31128309985688,30.7141184923268
146,Czechia,2010,111579.476,2.26174472470642,15.2078688174117,11.6450341190454,2.2795217175596,10.0799616109906,17.9165945323547,2.1471237871269,4.50147153996396,3.53088258702884,30.4297965638119
147,Czechia,2009,107659.453,2.30119853970494,16.4527652665638,11.4498363740772,1.55202474106976,10.3516170023362,17.6686592360434,2.28119212842848,4.52387047376566,3.68533086107133,29.7335053769392
148,Czechia,2008,116658.271,2.5343420425198,16.4607970304333,11.5396975708832,2.23696912230915,10.4447188148667,17.0620314524812,2.23470424004324,4.65714885602021,3.5163215373776,29.3132693330656
149,Czechia,2007,123302.875,2.73663082659917,15.7948646275551,11.6472131257858,2.3779713318283,10.3118972330226,16.81079692548,2.41498255878282,4.78913629901966,3.50448437602112,29.6120226959055
150,Czechia,2006,122107.433,2.78348023098389,15.7581576547951,11.9128698919681,2.5974635979333,10.0969800790208,16.917497858702,2.93109164755616,4.96615367612522,3.60221589810184,28.4340894648136
151,Czechia,2005,120108.918,3.57423960196431,15.0261963128208,11.3260806842074,2.56686800532284,11.9989214779241,16.4179549215564,3.1701572069476,4.88125719044999,3.19733828891455,27.840986309892
152,Czechia,2004,116775.615,2.98442175050815,16.2775179352823,11.2807774979474,2.40077552990956,10.5303093201967,16.958412900488,3.29200453878726,4.73574479469368,3.26325273603385,28.2767829961531
153,Czechia,2003,122059.762,3.96643375636663,23.0196905878282,10.6417590133252,2.15318625769034,9.03127566606254,15.0361139784465,2.39849693036601,4.26714881241752,2.87662158950625,26.6092734079908
154,Czechia,2002,119749.552,3.96114138227703,18.5156161423493,11.0174168506279,2.0013705390787,9.29298857550637,16.3215864906863,1.6659886221914,4.50210416096998,3.08071174662034,29.6410754896926
155,Czechia,2001,123720.913,3.97142004939945,19.8199740657404,10.5222986873372,2.00111919216313,8.46621112001218,16.3603906899793,2.92197464426,4.3494402687503,3.02217928881736,28.5649919935408
156,Czechia,2000,123849.258,4.19109806050741,16.4821461377956,10.7529607616334,2.13183048401615,8.78390930355004,16.6110556312203,2.99109026025143,4.5775186359405,3.16649338466449,30.3118973404206
157,Denmark,2014,33498.045,2.06114699521186,6.58693144318682,12.9065755964145,0.840620355152045,13.233006141026,15.5015658793697,0.408518091254294,1.83197830987409,3.16887181727934,43.4608767827532
158,Denmark,2013,38532.836,2.34934127278112,6.24377409708741,12.3308387944888,0.847604750671446,13.4777510715748,15.2499227129294,0.499928979448602,1.81691923060141,3.24995613436531,43.9339629560517
159,Denmark,2012,36427.978,2.42076691308968,6.28456075910064,12.0301717191124,0.690008713886767,15.8197563935982,14.9319779612419,0.486229418336676,1.75862078384917,3.16495287489973,42.4130455170831
160,Denmark,2011,40645.028,2.38954025602423,6.04058658545128,12.0839558343337,0.67964155456851,14.4958533517181,14.9737997844875,0.49627362985011,1.8798330785757,3.20188607008282,43.7586298549081
161,Denmark,2010,46640.573,2.37910572828872,5.94450019974472,12.5837222671513,0.725609221385351,14.0330894174275,15.0866697196753,0.451520495756643,1.83472829846732,3.13696641365669,43.8240882384465
162,Denmark,2009,44510.046,2.43622873435247,5.86348491633424,12.2677263371527,0.779346696301287,13.9395010044822,15.6908742076094,0.892119847663809,1.90060761927455,3.29640645990904,42.9337041769203
163,Denmark,2008,46933.933,2.78548894162212,5.50876246373061,12.1115252688202,0.903279798708342,14.0062876114234,15.6440397077527,0.747245728883921,1.92229128929069,3.5260176075143,42.844951466467
164,Denmark,2007,50256.235,2.85010866061012,5.88831498356755,11.9803831069281,1.04624975936951,13.5585711999518,15.4605377598519,0.653007359234064,1.84328751110379,3.44026217706229,43.2792774823209
165,Denmark,2006,54986.665,3.07205588679488,6.29847804873393,12.4249343287214,1.15273672080223,13.551664984623,14.7469896190469,0.367067255501237,1.82257183280725,3.07885563770927,43.4845263913841
166,Denmark,2005,47095.281,2.69699587292447,6.37444904649051,12.4436126307707,1.21646597316047,13.2904383264303,14.1509225010521,0.567134500333464,1.8307283783817,3.05273157274309,44.3766442470733
167,Denmark,2004,50600.933,2.70253000409702,6.52090294822594,12.5096944023675,1.06347124129696,13.4848353862287,13.6036113919721,0.794721734630849,1.77750547835533,3.29991818488212,44.2428092279434
168,Denmark,2003,55998.757,2.71817549541694,6.4134304962993,12.2421703881328,1.1630230554431,14.1496164346589,13.3200720417718,0.996543240634051,1.75316350575608,2.9904082713089,44.2533970705781
169,Denmark,2002,52049.398,2.76348295592339,6.6523999754819,12.3573886092108,1.28000469041902,14.6892730650023,13.296405166923,1.03588970053274,1.74744758589996,2.9801483345015,43.1974266655651
170,Denmark,2001,52918.477,2.80234421033313,6.40945853267447,12.1024619176215,1.14547268514749,15.880548491125,13.1202918809569,0.860656925342117,1.74270263109598,3.05086803950439,42.8853326783307
171,Denmark,2000,51330.666,2.72662124681916,7.0461317080218,11.9353689778532,0.954646427513957,16.1909407286724,12.6946232837034,1.35186745376602,1.71332857488196,2.96835820553935,42.4179703536082
172,Egypt,2014,201894.019,6.0,6.0,12.0,0.3,29.0,5.0,3.0,6.0,4.0,29.0
173,Egypt,2013,213412.066,6.0,6.0,12.0,0.3,29.0,5.0,3.0,6.0,4.0,29.0
174,Egypt,2012,217068.065,5.08169675188121,5.22111761311486,10.9230435574007,0.279616282807471,29.0872580951238,4.35535279287095,2.22608641769715,5.34136810592887,3.38792692797751,34.1654693254741
175,Egypt,2011,217163.407,6.07019980279346,5.73607078356321,10.9515272149335,0.263032905689075,24.8695568031826,4.60602872328416,2.90789918707386,4.7071078623443,3.4021648198713,36.5229593882191
176,Egypt,2010,202715.427,5.99936777115131,6.64899047572952,11.3302064726319,0.344852099287154,23.9639437971745,4.37165577912122,5.12791038282112,4.61088431875829,3.74093943963551,33.8607957109272
177,Egypt,2009,206734.459,6.31219286157132,6.44414629629682,11.1726177852498,0.352716293671754,20.7225725260622,4.42170076490969,5.09883760510399,4.53012110299624,3.86814069766106,37.0769540664771
178,Egypt,2008,198586.385,6.55664753804262,6.07969639419049,11.0132057748728,0.298172130932033,20.3700813861453,4.30416932148214,4.53406075386339,4.29664798016668,3.588660851994,38.958258910206
179,Egypt,2007,189092.522,7.49318601723491,5.81744170537923,11.6068707189186,0.346186699155815,24.2199406047313,4.36245412921711,3.86658767366301,4.65303354457133,3.64959383687332,35.8314271463053
180,Egypt,2006,178586.567,7.25441326721097,5.16133262184406,11.6723701152649,0.187676544347576,23.6150090241366,4.40060974388207,2.55603433360712,4.7913521270919,3.47625040294455,38.4395437483951
181,Egypt,2005,167207.866,8.87244334407927,7.0492892875615,15.4734357104457,0.295468425333091,28.9085588152975,4.34991852143525,3.59776259082058,5.33461349673397,4.37868623830338,24.0971581691026
182,Egypt,2004,150911.718,9.65825059854228,7.53002659450999,15.0328617947647,0.291810084691245,27.765729558372,5.35405184934641,3.9009702685316,5.03372396092398,4.40898509778954,22.4667237022741
183,Egypt,2003,147963.45,10.0204422131702,7.36971846863774,15.5180447624344,0.670384343669678,26.4734176073592,5.70653399269492,4.24326233672534,5.19773331930436,4.35298892212419,21.253889281366
184,Egypt,2002,127193.562,10.5322968477223,7.62623933594651,15.7342139069139,0.214928027932409,26.6197832603182,5.77011759280609,4.29444316347706,5.06027866530518,4.33644059422247,20.9686501531671
185,El Salvador,2014,6285.238,2.85622604871269,8.70800624607527,15.5803647754779,0.599110829729979,35.6304178290116,9.25138583583037,1.27136891192699,10.9703462688056,0.287364206120484,14.8454090483091
186,El Salvador,2013,6230.233,2.68681364049211,10.6597308232186,14.0302204607382,0.488811823961688,43.4794814631327,11.7925852530757,0.0,9.14045082982413,0.500371563041863,0.0
187,El Salvador,2012,6662.939,3.02221275598469,11.8315934123262,16.0048708154646,0.555587452430603,46.1336543581821,13.0055854855515,0.0,9.8808745717321,0.551763366585022,0.0
188,El Salvador,2011,6648.271,2.80786189638853,6.76584674401585,12.5342103111857,0.31770371646874,31.3639238755257,15.5657072258707,3.04214620127051,10.3315828690756,0.901639597576089,16.2650103783214
189,El Salvador,2010,6457.587,2.94287006951014,7.96281824538313,15.4711471229383,0.742401184551475,25.7290338502036,13.595607288282,1.06938674783038,11.6542590383745,0.643688561674824,20.1887878912516
190,El Salvador,2009,6442.919,2.67588091124593,8.70464863996143,16.9050584595604,0.540399373217084,22.720880710354,14.9162280525533,1.43035075736269,10.504640604283,0.654907790590221,20.9470047008719
191,El Salvador,2008,6545.595,2.57701615540585,6.98977478361349,13.0900211481021,0.135173436239562,26.6880327904594,14.9868096888831,5.36769354873874,10.0115551485818,0.667146314343646,21.285455774304
192,El Salvador,2007,6978.301,3.0147049478273,7.07921861694691,13.754273585745,0.160140313417471,25.424181187326,13.9423749062671,4.75337120778841,10.653143706867,0.747321462614863,20.0327906356045
193,El Salvador,2005,6453.92,3.09887814314474,12.2855257706927,14.0838099815327,0.60217774032715,0.0,15.1891773404894,9.86306645914834,11.0426749093782,0.698416191977607,10.8419489959358
194,El Salvador,2003,6552.929,3.27191753762166,9.83011888086772,14.5278885177603,0.193944618036849,19.031713536616,12.8614014294437,10.6992780950329,11.0620263621018,1.13852673921632,13.6838702725999
195,El Salvador,2002,6039.549,4.0792997583121,7.48905872362663,14.6907048141616,0.169834737735972,30.3938859494415,13.1491279639428,1.80612711476909,10.6407995296884,3.3281076490953,11.1568358481939
196,Estonia,2014,19519.441,4.67097725746342,12.4089705940451,14.8504681512306,1.71062854734846,10.465254092208,13.4348209700146,1.1535878425537,5.04892213282063,5.15690638292269,31.0994640293928
197,Estonia,2013,19893.475,4.71473905457942,12.1357822867583,15.6210075144588,1.60592364650447,10.5408487079802,12.9696536754908,1.36414215652604,4.82738724877392,5.25737364856511,30.9631420603629
198,Estonia,2012,17623.602,4.58582820170833,11.8590198359772,16.002156701382,2.10562161241806,10.3521666335594,12.7188626237975,1.53664973466897,5.14486790204035,4.40846789068929,31.2877777462471
199,Estonia,2011,18606.358,3.99102420259657,12.0532136560346,16.6372816156435,-0.753325853502164,9.26911364000641,13.1880108991826,1.38644013463696,5.4928674467062,5.05529732328899,33.6800769354063
200,Estonia,2010,18107.646,4.25285814865726,11.3169276159185,16.3408991853019,-0.392262044456365,8.36490428135582,13.1223388205317,1.23545780668522,5.3776779428035,5.23351325979817,35.146008649881
201,Estonia,2009,14565.324,4.78993271102528,13.3673610153125,15.6374059257216,2.13516040526663,8.30612651553471,12.0215815208228,0.154810625220337,5.07196394905044,5.07043117058292,33.4467589399304
202,Estonia,2008,17491.59,4.28006088280061,12.3165905631659,16.8021308980213,2.63774733637747,8.07001522070015,12.9421613394216,1.51293759512938,6.71993911719939,5.84931506849315,28.869101978691
203,Estonia,2007,18709.034,3.71413610674756,12.733149161295,17.3320332954156,2.48090569308271,9.8315367531553,12.7602332845819,1.78032970406081,6.2347651806511,5.98017442175397,27.1545420074752
204,Estonia,2006,16175.137,3.84911979201093,12.8230550598189,17.8222839138961,2.33106396104611,10.2099720184194,12.6269636680107,0.103553881067266,5.95765307246568,6.50186176658515,27.7788794148104
205,Estonia,2005,16754.523,4.07128671474861,11.9342531619107,17.7903208947423,2.69415699801401,9.20089892338246,12.0257133897774,0.580119159611163,6.26110588481238,6.77067001149786,28.6740880108707
206,Estonia,2004,17282.571,3.97011163125675,11.196134917777,18.3591405593566,2.0045612771576,9.08054255191454,12.1924138758852,0.882247029168167,6.37678549993998,6.35277877805786,29.582283039251
207,Estonia,2003,17124.89,4.84066023860108,10.6716783788201,18.8037260990358,2.07877104101977,9.06684098708939,11.7241379310345,1.55907828076483,6.95211635888217,6.13498937734924,28.1712698153293
208,Estonia,2002,14888.02,3.86344178082192,10.4701769406393,19.3029394977169,2.02625570776256,10.2704052511416,11.6616723744292,1.67665525114155,7.03481735159817,6.11444063926941,27.5827625570776
209,Estonia,2001,15570.082,3.86412063596132,10.6908703491231,19.3861662022619,2.23324045238485,8.83051958695296,11.6497295525324,1.63907556138338,6.92919193574824,5.7490575315522,29.0280281920997
210,Estonia,2000,14858.684,3.87717812736753,10.7714247515486,18.5748027986987,1.52413209144793,10.0049021792415,11.7607736530148,1.55532777753019,7.31761664958332,5.29435358081911,29.3239449173314
211,Finland,2014,47300.633,2.4214900961893,8.3989677246372,10.9947380768844,0.436538525991219,14.2205985856487,14.3077387136776,0.681201193149445,2.22710057981701,2.53209102791836,43.7795354760867
212,Finland,2013,47219.959,2.55104660516542,8.33005288650795,11.1344070378421,0.446711280743492,14.3717801701268,14.4359628254061,0.692316908278707,2.3567871018536,2.56046006127304,43.1204751228028
213,Finland,2012,49134.133,2.64403576490724,8.62832844522496,11.4738315340934,0.442158374711394,14.4976242901843,14.599249400501,0.773777155744939,2.43721975092934,2.1448246966847,42.3589505870187
214,Finland,2011,56816.498,2.50542015550239,8.7423370215311,11.8916342703349,0.448564593301435,14.697966507177,14.411072069378,0.941051136363636,2.4755158492823,2.20824611244019,41.678192284689
215,Finland,2010,62082.31,2.75135272400524,8.85179614400406,12.0241048580861,0.507881936983572,14.0146113726486,14.3701287285371,0.894653565917215,2.66638016916375,2.24347078702166,41.6756197136327
216,Finland,2009,53149.498,2.91273906586246,9.01504359510603,11.9005041473444,0.625385182715526,14.0403519938573,14.3798179411794,0.898170318956546,2.56013901938795,2.1762191980117,41.4916295375787
217,Finland,2008,56519.471,2.99214962893055,9.52876324482004,12.128394320278,0.637038308094891,14.2507828921968,14.4663463600875,0.830080219638797,2.58997897988074,2.25215563467891,40.3243104113938
218,Finland,2007,63985.483,2.90217778134938,9.32186850654942,12.3870641854271,0.6853639776367,14.0528315749595,14.1481166840782,0.69569609790258,2.5348135052292,2.24895817787319,41.0231095089947
219,Finland,2006,66200.351,2.95166616631642,9.51666166316421,12.3938757129991,0.652056439507655,14.058240768538,14.1555088561993,0.582407685379766,2.54698288802162,2.17232062443711,40.9702791954368
220,Finland,2005,54645.634,3.10063149569322,9.46996379095144,12.4198272346421,0.638910515453725,14.2290438586735,13.7619100582064,0.55240425610796,2.60136679889766,2.16883550216884,41.0571064892053
221,Finland,2004,67091.432,3.00873172355517,9.47814508488464,12.6405141730469,0.578700740019973,14.2050546692956,13.3510869843546,0.619670703915192,2.54269838424705,2.24694645737843,41.3284510793025
222,Finland,2003,69130.284,2.83686046977982,9.51591556262617,12.7618614724402,0.613628160051336,14.3701287415944,13.0225531744228,0.675124664108769,2.6323177497627,2.24194863705031,41.3296613681635
223,Finland,2002,61682.607,2.68544156729605,10.0711015876108,12.6174011047879,0.615007861525832,14.3316311622535,12.7996771904437,0.801458208685247,2.57691076820326,2.24436126841893,41.2570092807747
224,Finland,2001,57051.186,2.73563353054888,9.67723039072111,12.48462304493,0.635580809560073,15.5482982836389,12.3806455392186,0.884541034502958,2.71366645187745,2.2523577997774,40.6874231152247
225,Finland,2000,52427.099,2.90019120458891,9.93346080305927,12.2172084130019,0.653154875717017,15.5869980879541,11.9357552581262,0.893307839388145,2.68910133843212,2.34799235181644,40.8428298279159
226,France,2014,303275.568,2.94245102080472,9.38761472924751,9.59420664557657,1.78826808329695,11.4980881507625,14.3130554546038,2.09925355356796,2.85366771791951,2.69382525136976,42.8296506962416
227,France,2013,334096.703,3.09700220619004,8.83062023405588,9.59853613967089,1.78698917373932,12.0012446444386,14.0841257487056,2.22277979945378,2.85129222650218,2.79170115987986,42.7357086673638
228,France,2012,333227.624,3.14633892757006,9.0435129660187,9.61224359748326,1.76153056707047,12.18809111764,14.0188788720302,2.31801961336714,2.84650393743041,2.74194738466079,42.3227653237815
229,France,2011,331804.828,3.17054578761219,8.68513900003539,9.7378151057381,1.76159657314821,12.2995801899375,14.0952760792865,2.48571065996421,2.90906014515086,2.74210298684112,42.1132597996687
230,France,2010,353033.091,3.28034550916514,9.05128618624255,9.92166825727073,1.74772578867085,12.1785635919982,14.0287753934872,2.46706656479751,2.95896417748145,2.7394520038527,41.6263287712518
231,France,2009,351899.988,3.30318116248549,8.67905291814445,9.92237804459195,1.73600942888028,12.7677632078439,13.9240483447037,2.56709219550465,2.90910602790341,2.70239735065818,41.488971319284
232,France,2008,366325.966,3.23433574749491,8.46888256922575,10.1141308547187,1.67690942088391,13.6259726847324,13.9849873449688,2.28280555351391,2.88851322700469,2.70702707592453,41.0164355215324
233,France,2007,369142.222,3.29880698342559,8.15634780682365,10.0942278229383,1.65410851147878,13.691117412788,14.2015140361522,2.19361744464495,2.77723593811723,2.70303385555785,41.2297941455831
234,France,2006,375764.824,3.38975244910408,8.54730158470236,10.3564454524241,1.69421098525011,13.1979383722311,14.3468578189157,2.14524323195769,2.79257224498819,2.68879491388733,40.8407806020313
235,France,2005,385368.697,3.38343547197405,8.70038410931067,10.3551151158811,1.62890406620199,14.0706871666677,14.4052682707003,2.00227872263992,2.82905966554644,2.58333173907776,40.0413231045895
236,France,2004,383758.884,3.48938377458157,8.41628327372317,10.4804538870004,1.58159979872563,14.0627164724672,14.3156394395795,2.13333096887673,2.88644734115008,2.51548626712522,40.1186587767705
237,France,2003,380689.605,3.48408984126692,8.31241305609552,10.8201977023778,1.51754539508231,14.1663288713645,14.1551585948944,2.12396473417045,2.92822464001769,2.52736141947728,39.9647157452532
238,France,2002,375075.428,3.8599731984425,8.56074681597258,10.9535555022547,1.43637732678927,14.7215251351116,13.8054273750583,2.13601014783815,2.89375676452934,2.42061261725681,39.2118957865708
239,France,2001,377535.985,3.89417981425957,8.36851525976723,10.877194307451,1.44441003874418,15.1749278109667,13.5930628038296,1.98076133940552,2.80058204374895,2.30048260288353,39.5660098534569
240,France,2000,362226.26,3.75851172726868,9.0740706803884,10.8389860016284,1.34721564089608,15.2898241498745,13.5137823877604,2.00367565246758,2.6261018448948,2.10027933911559,39.4475525757056
241,Georgia,2014,8987.817,7.43125172445507,14.9912627609675,10.7261105490665,1.87275820840614,10.3766209877679,7.97847880069898,3.71447622551274,10.9790306263221,4.51347374229743,27.4165363745057
242,Georgia,2013,7858.381,8.22693202377875,15.8852416645128,10.6668389764797,1.73429826828638,10.7585939519256,6.77952959421039,4.13285086585681,11.7252520031016,4.25432928405273,25.8361333677953
243,Georgia,2012,8441.434,9.30561136531557,19.2308190856417,9.82021335891221,1.14716061544843,9.3250547655774,5.39230300594968,6.40984095298586,11.7865892387261,5.12787276238869,22.4545348490544
244,Georgia,2011,7972.058,10.1713575925246,15.2542133641984,9.26516669960195,1.56395562205347,8.16418711006973,5.6276995172628,9.83965220337069,12.4283657510657,5.78155435733845,21.9038477825142
245,Georgia,2010,6314.574,9.93648179732988,15.5531376815856,8.99547138740222,1.82320766923484,10.7863318237958,6.68705522554843,8.00152914191613,12.7286361230371,4.58889607716285,20.8992530729871
246,Georgia,2009,6241.234,15.7778949747608,15.1480449031869,8.73351917426354,1.73133428765162,11.1760717245536,5.48180516838695,5.26934378060725,13.2991787839976,3.60882995554886,19.7739772470429
247,Georgia,2008,5166.803,24.8829678081313,12.3236501218417,8.87841477491343,1.41079902526613,0.71662177760677,5.01955880466846,8.57541362062332,16.2017442606131,3.24002821598051,18.7508015903553
248,Georgia,2007,6420.917,30.4512195121951,7.19105691056911,9.31504065040651,1.56707317073171,0.93089430894309,5.32113821138211,10.1361788617886,14.7439024390244,3.59349593495935,16.75
249,Georgia,2006,6149.559,19.9806335592751,12.9699820168765,11.4510997371697,0.0,3.41679347074284,6.24706045096141,12.4111218702448,10.5879098077189,3.84562180107899,19.0897772859317
250,Georgia,2005,5067.794,14.8498143773203,14.4373195335058,10.8261146735666,0.0,4.06494918813515,7.66115423557206,9.85112686091424,10.7473656579293,4.03119961000488,23.5309558630517
251,Georgia,2004,4323.393,7.32888604587408,5.49666453440556,13.081421913552,0.0,19.8300283286119,4.35895092753358,6.42419811751805,12.4326053184684,3.67358128483962,27.3736635291967
252,Georgia,2003,3773.343,4.30894881363092,6.48454551855242,11.5538970640006,0.0,31.1061043441526,2.07702598042667,4.39343800605506,7.99831021615152,3.49926071956629,28.5784693374639
253,Germany,2014,719883.438,1.99439200358417,7.37868652381467,9.74848985771447,1.31556180382827,14.0877350183071,16.1805373171222,0.89681595575399,3.53280600658128,2.36825843130591,42.496717081988
254,Germany,2013,757312.507,2.10881397650283,7.55886980131442,9.71066253901393,1.33273808013398,14.3736202390317,15.7763772234769,0.951638585094775,3.52227600294349,2.32703823999594,42.3379653124921
255,Germany,2012,739861.254,2.12650791883429,7.85349079705239,9.51869319525593,1.33531531077574,14.8265512373407,15.2974469714025,1.01810681059572,3.45629666593792,2.39251443205212,42.1750766607527
256,Germany,2011,732497.918,2.07154884369491,8.24229129942908,9.51164526822595,1.2945124838854,15.0209489857665,15.1103192664895,1.13871056854955,3.38562906153806,2.42195927280381,41.8024349496172
257,Germany,2010,758859.981,1.99095389732876,10.6736709733688,9.11344137273594,1.16723120296939,13.8837798916902,14.5725006591891,1.21323246049936,3.261708212482,2.38468247368314,41.7387988560534
258,Germany,2009,722263.321,2.07623039887446,8.66718718273087,9.01806825104054,1.21270614262763,13.9954818752512,14.8368318073264,1.38483327202119,3.35979242793557,2.45650731455341,42.9923613276388
259,Germany,2008,780564.954,2.03891323151213,8.28952994587137,8.92984613032297,1.15137792878205,14.846481461233,14.665311895231,1.63043719825444,3.36488243979757,2.50899402887157,42.5742257401239
260,Germany,2007,780546.619,2.04069960518062,7.70478949116269,9.04431570790746,1.17956901959337,14.041179292277,14.6567469835061,1.84605734105753,3.40688535478396,2.49178997084978,43.5879672336814
261,Germany,2006,816472.218,2.15484210936471,7.89165579674515,8.90677967674121,1.24130483589356,13.5840311420932,14.2198055845729,2.00761110977105,3.40727972405552,2.45700428055345,44.1296857402092
262,Germany,2005,797180.131,2.11473193808545,8.03966208382884,8.78029002945509,1.19511267764841,13.5410292747956,13.9744946718321,2.1025874334271,3.39541666394194,2.42908777020355,44.4275874567819
263,Germany,2004,816802.248,2.13405035610051,8.25890345814105,8.77161633609308,1.22472480564088,13.5373028636475,13.7676123917115,2.20363484405417,3.38581478613643,2.45795858399349,44.2583815744814
264,Germany,2003,822812.461,2.15301590870763,8.6171229411434,8.6425131635655,1.26819944909776,13.6037251485,14.1028163471808,2.18224745629322,3.35010399685199,2.46004084921393,43.6202147394457
265,Germany,2002,829724.756,2.19342903852632,8.80911552947759,8.7079608627551,1.29426587214735,13.8253592751121,14.0066383344784,2.13262204695936,3.39224982062413,2.53305369095584,43.1053055289637
266,Germany,2001,853662.932,2.19466900671403,9.42063420336839,8.75545047369439,1.45553278349995,13.9235733533909,13.7939378390906,2.04705555377396,3.369260057199,2.54256641390657,42.4973203153622
267,Germany,2000,829977.779,2.28515879318965,9.81693880167824,8.52844321941997,1.49603849483677,14.1709664561749,13.5603648699825,1.98915170810401,3.30677088872698,2.5892171119529,42.256949655934
268,Greece,2014,67318.786,5.31460875005586,7.65853331545784,8.57353532645127,2.92822987889351,19.8127541672253,9.38463601018903,0.54743710059436,4.20409348885016,1.29038745140099,40.2857845108817
269,Greece,2013,69482.316,3.45103691248298,26.4303698365673,7.3122125247996,2.72061636462309,15.7551979074919,8.41362621328992,0.469746710438519,2.999973309846,0.994653072481562,31.4525671479791
270,Greece,2012,80043.276,4.33087509981681,12.8733148574381,8.10935224763963,1.96533421015548,19.617642914181,10.5002583493823,0.404903941002396,3.32472168725633,1.1367372821645,37.7368594109634
271,Greece,2011,79841.591,4.42905027932961,7.99195530726257,8.20737430167598,1.56335195530726,23.7121787709497,12.0035754189944,0.343240223463687,3.20625698324022,1.13877094972067,37.4042458100559
272,Greece,2010,83856.956,5.12000674906146,8.49200658033492,7.82891129202345,1.47466992871304,23.2977601552284,13.0822120048931,0.376260176319231,3.40490150588434,1.06128991437128,35.8619816931708
273,Greece,2009,91942.691,6.12557904161314,9.98403986141929,7.63751021838141,1.62481996185138,22.3488652730741,12.5999455019658,0.688232317334268,3.298688154463,1.21530616217058,34.477013507727
274,Greece,2008,95965.39,5.89024826733479,11.2273451989718,7.42687013958937,1.78879380470504,22.4091367585332,12.7135326847363,0.50597078059415,3.12286467315264,1.3682360980054,33.5470015943774
275,Greece,2007,98246.264,5.8813316153558,8.9983642660672,7.63677568513492,1.68782154965229,24.6538914932697,12.783397757491,0.464219462492347,3.17825844596138,1.30858714623827,33.407352578337
276,Greece,2006,97285.51,5.71792131114165,8.30559372932254,8.08978469995419,1.71120272815188,24.4403725759658,13.0768056191785,0.52527103374561,3.16893164350791,1.42515396752685,33.5389626915051
277,Greece,2005,98675.303,5.89356754791003,9.86081571030272,9.24479023175341,1.29706974642672,21.8782716022173,13.5690907287614,0.736144936799533,3.38979315208887,1.40286303075719,32.7275933129828
278,Greece,2004,97149.831,6.18656198490501,13.327405222521,8.62540123189035,1.05296260952546,24.1476533356467,11.8341719441312,0.787282033486597,3.32697145831526,1.24056562852433,29.471024551054
279,Greece,2003,95738.036,7.82652522440359,11.7997887966207,9.13454615273844,0.948015168242692,21.5955455287285,12.8354053664859,0.804012864205827,3.20165122641962,1.1652186434983,30.6892910286565
280,Greece,2002,93669.848,6.31232788813731,11.63409352191,8.548779509665,1.06675935085421,24.0395155468813,13.0403978290511,0.818116193888191,3.28850626955057,1.24187899366361,30.0096248963987
281,Greece,2001,93805.527,5.62310465182812,11.7440064084225,8.07203753504606,0.985581049379184,25.0128740630543,13.6865594781713,0.869714481890485,3.24426388968358,1.21159237855467,29.5502660639698
282,Greece,2000,91616.328,5.1692777990065,14.2606037447459,8.31639281620176,0.953763851738632,25.7867787542988,12.128391287734,0.840657241115781,2.28811616354605,0.958349254871991,29.2976690867405
283,Hong Kong,2014,46222.535,0.0,14.4385467946426,17.5052482971682,3.6094075153782,15.6204449822612,14.5813279796119,7.14112189800427,9.44991428545236,3.08343188214479,14.5705563653365
284,Hong Kong,2013,45005.091,0.0,16.8891098821486,16.2613790279396,2.90758631861728,15.666722164974,16.0496604853552,6.07751463580361,8.38279432477309,3.36814727150822,14.3970858888804
285,Hong Kong,2012,43424.614,0.0,12.6398874035132,17.7359082750571,3.18884431672176,16.572917994841,15.5195327441961,6.37965024471101,8.76031071922477,3.77683729415342,15.4261110075816
286,Hong Kong,2011,43794.981,0.0,10.3536796279397,17.5216315641166,3.14410615817734,16.4591191228973,12.5446268151254,6.14214917054229,8.61307226377195,5.4723268505425,19.749288426887
